Date,Open,High,Low,Close,Volume,Adj Close
6/26/2006,2525,2580,2411,2411,400,2336.78
6/23/2006,2500.2,2515,2401,2447,1300,2371.67
6/22/2006,2498,2535,2480,2497.45,700,2420.57
6/21/2006,2340,2473,2340,2409.35,900,2335.18
6/20/2006,2300,2364,2236,2317.7,400,2246.35
6/19/2006,2410,2410,2210,2317.1,300,2245.77
6/16/2006,2129.9,2129.9,2129.9,2129.9,0,2064.33
6/15/2006,2129.9,2129.9,2129.9,2129.9,0,2064.33
6/14/2006,2133.2,2300,2105,2129.9,500,2064.33
6/13/2006,2275,2300,2151,2199.2,900,2131.5
6/12/2006,2400,2400,2350,2370,900,2297.04
6/9/2006,2300,2450,2279.9,2424.3,1500,2349.67
6/8/2006,2420,2448,2399.8,2399.8,800,2325.93
6/7/2006,2631,2637.95,2526.1,2526.1,1900,2448.34
6/6/2006,2660,2690,2640,2670,400,2587.81
6/5/2006,2690,2775,2662.4,2695,500,2612.04
6/2/2006,2750,2785,2630.1,2689.45,1500,2606.66
6/1/2006,2860,2860,2730,2768.5,1200,2683.28
5/31/2006,2820,2838.95,2747,2798.7,900,2712.55
5/30/2006,2949,2985,2796.5,2827.7,900,2740.65
5/29/2006,2980,3039,2921.5,2943.65,600,2853.04
5/26/2006,2899,2966.45,2880,2966.45,700,2875.13
5/25/2006,2871,2900,2782,2810.15,800,2723.64
5/24/2006,3049,3100,2865,2882.85,1000,2794.11
5/23/2006,3000,3099.2,2821,2987,800,2895.05
5/22/2006,3060,3060,2956.8,2980,1200,2888.27
5/19/2006,3300,3324,3090,3112.4,1400,3016.59
5/18/2006,3334,3395,3216.5,3217.6,1500,3118.55
5/17/2006,3235,3385.75,3235,3385.75,1700,3281.53
5/16/2006,3335,3395,3205.1,3224.55,1300,3125.29
5/15/2006,3399,3450,3278,3303.25,1700,3201.57
5/12/2006,3460,3477.9,3375,3385.3,1800,3281.09
5/11/2006,3509,3520.2,3430.25,3453.2,2000,3346.9
5/10/2006,3515,3564.95,3512.15,3515.75,700,3407.52
5/9/2006,3530,3560,3481,3520,1600,3411.64
5/8/2006,3587,3623,3500,3509.75,1400,3401.71
5/5/2006,3600,3601,3535.15,3564.4,1100,3454.68
5/4/2006,3649,3649,3570,3595.25,1100,3484.58
5/3/2006,3650,3650,3540,3603.9,2500,3492.96
5/2/2006,3550,3628.95,3529,3557.5,1200,3447.99
4/28/2006,3350,3479,3300,3454.95,1800,3348.6
4/27/2006,3599,3644,3388,3413.95,3100,3308.86
4/26/2006,3598,3674,3510,3535.75,3600,3426.91
4/25/2006,3728,3789,3545.05,3545.05,5900,3435.92
4/24/2006,3849,4018.4,3700,3731.6,14000,3616.73
4/21/2006,3888,3889,3805.6,3827.05,2900,3709.24
4/20/2006,3775,3877,3775,3850,3600,3731.49
4/19/2006,3900,3919,3767,3787.45,2300,3670.86
4/18/2006,3899.3,3965,3790,3858.45,4600,3739.67
4/17/2006,3850,3899.6,3772,3859.2,6700,3740.4
4/14/2006,3713.95,3713.95,3713.95,3713.95,0,3599.62
4/13/2006,3860,3860,3691.05,3713.95,4400,3599.62
4/12/2006,3901,3969.95,3808,3867.7,8900,3748.64
4/11/2006,3839.55,3839.55,3839.55,3839.55,0,3721.36
4/10/2006,3924.5,4051,3810,3839.55,24300,3721.36
4/7/2006,3650,3875.1,3625,3858.1,27400,3739.34
4/6/2006,3522.85,3522.85,3522.85,3522.85,0,3414.41
4/5/2006,3300,3522.85,3250,3522.85,11400,3414.41
4/4/2006,3200,3245,3165,3202.6,2200,3104.01
4/3/2006,3160,3235,3131,3210.8,3100,3111.96
3/31/2006,3110,3119,3093,3119,1000,3022.99
3/30/2006,3179,3181,3040,3063.5,1400,2969.2
3/29/2006,3135,3159.8,3108.05,3108.05,600,3012.37
3/28/2006,3100,3180,3090,3102.9,1300,3007.38
3/27/2006,3190,3261,3150,3182.5,2400,3084.53
3/24/2006,3211,3245,3155,3177.6,700,3079.78
3/23/2006,3225,3287.5,3225,3240.8,6700,3141.04
3/22/2006,3200,3235,3175,3207.8,1400,3109.05
3/21/2006,3200,3275,3200,3220.7,4600,3121.56
3/20/2006,3210,3249,3175,3198.45,3000,3099.99
3/17/2006,3175,3220,3175,3197,5300,3098.59
3/16/2006,3160,3224.95,3110,3184.8,4800,3086.76
3/15/2006,3140,3140,3140,3140,0,3043.34
3/14/2006,3200,3215,3112,3140,2000,3043.34
3/13/2006,3139,3220,3131,3178,2500,3080.17
3/10/2006,3121,3155,3115,3120,3000,3023.96
3/9/2006,3140,3160,3111.65,3141.95,1700,3045.23
3/8/2006,3149,3210,3121,3143.8,2300,3047.02
3/7/2006,3149,3165,3118,3118,500,3022.02
3/6/2006,3172,3200,3126,3126,2100,3029.77
3/3/2006,3200,3230,3120,3157.8,2600,3060.59
3/2/2006,3145,3238.95,3126,3221.6,3000,3122.43
3/1/2006,3075,3200,3075,3111,1300,3015.23
2/28/2006,3073.95,3095,3030,3095,2400,2999.73
2/27/2006,3049,3090,3030,3049.85,2200,2955.97
2/24/2006,3059,3097,2995.05,3011.1,1900,2918.41
2/23/2006,3095,3120,3037,3044.85,2600,2951.12
2/22/2006,3200,3220,3080,3095.3,1600,3000.02
2/21/2006,3190,3279,3190,3221.25,2900,3122.09
2/20/2006,3145,3200,3110,3176.2,1400,3078.43
2/17/2006,3190,3190,3080,3150,1800,3053.03
2/16/2006,3100,3240,3089,3177,4700,3079.2
2/15/2006,3140,3188,3100,3105.8,1700,3010.19
2/14/2006,3249,3259.7,3101,3111.95,3900,3016.15
2/13/2006,3299,3314.7,3205,3217.8,3100,3118.75
2/10/2006,3240,3399,3240,3262.25,12900,3161.83
2/9/2006,3246.05,3246.05,3246.05,3246.05,0,3146.13
2/8/2006,3120,3295,3090,3246.05,15900,3146.13
2/7/2006,2900,3150,2825,3016.8,8600,2923.93
2/6/2006,2805,2950,2800,2894.65,4400,2805.54
2/3/2006,2800.1,2818.95,2800,2800,900,2713.81
2/2/2006,2800,2820,2800,2800.35,2200,2714.15
2/1/2006,2820,2835,2800,2800.65,1400,2714.44
1/31/2006,2806,2830,2800,2824,1600,2737.07
1/30/2006,2895.5,2895.5,2800,2800,2200,2713.81
1/27/2006,2778,2890,2770,2865.8,6500,2777.58
1/26/2006,2740.45,2740.45,2740.45,2740.45,0,2656.09
1/25/2006,2750,2750,2720,2740.45,1300,2656.09
1/24/2006,2735,2750,2699.95,2710.85,800,2627.4
1/23/2006,2734.95,2769,2700,2731,700,2646.93
1/20/2006,2760,2790,2740,2750.15,1200,2665.49
1/19/2006,2729,2779,2725,2770.6,5700,2685.31
1/18/2006,2710,2730,2690.05,2712,1500,2628.52
1/17/2006,2739.95,2739.95,2685.5,2708.55,4500,2625.17
1/16/2006,2710,2710,2670,2694.45,1500,2611.51
1/13/2006,2700,2720,2671,2681.1,1200,2598.57
1/12/2006,2711,2719,2675,2678.7,900,2596.24
1/11/2006,2694.05,2694.05,2694.05,2694.05,0,2611.12
1/10/2006,2744.5,2744.5,2675,2694.05,1300,2611.12
1/9/2006,2750.1,2776.95,2710,2725,1800,2641.12
1/6/2006,2770,2788,2730,2740.4,1400,2656.04
1/5/2006,2760,2772,2742,2754.65,1100,2669.85
1/4/2006,2789,2825,2750,2760.2,1200,2675.23
1/3/2006,2750,2751,2740,2745.45,1700,2660.94
1/2/2006,2780,2810,2740,2750,700,2665.35
12/30/2005,2750,2794,2735,2750.95,1100,2666.27
12/29/2005,2789.95,2798.95,2710,2733.2,900,2649.06
12/28/2005,2808,2823.95,2744,2762.7,900,2677.66
12/27/2005,2770,2819.9,2750,2765,900,2679.88
12/26/2005,2845,2845,2750,2770.45,700,2685.17
12/23/2005,2911,2911,2800,2823.7,1400,2736.78
12/22/2005,2905,2924,2850,2904,1100,2814.61
12/21/2005,2977.8,2988.95,2891,2918.1,6000,2828.27
12/20/2005,2845,2965,2825,2915,8300,2825.27
12/19/2005,2900,2900,2820,2840,1000,2752.58
12/16/2005,2855,2855,2795,2807.65,800,2721.22
12/15/2005,2888,2889,2800,2800,800,2713.81
12/14/2005,2899.95,2899.95,2850,2850,600,2762.27
12/13/2005,2948,2948,2870,2870,900,2781.65
12/12/2005,2890,2900,2880.2,2892,1000,2802.98
12/9/2005,2876,2900,2845,2886.15,700,2797.31
12/8/2005,2875,2900,2860,2870,1600,2781.65
12/7/2005,2848,2894.5,2846.95,2875,600,2786.5
12/6/2005,2847,2847,2802,2836.7,100,2749.38
12/5/2005,2828,2890,2828,2847.4,600,2759.75
12/2/2005,2900,2900,2842,2850.05,800,2762.32
12/1/2005,2857,2900,2857,2871,500,2782.62
11/30/2005,2900,2900.2,2825.25,2845.25,600,2757.66
11/29/2005,2898,2898.95,2850,2879,500,2790.38
11/28/2005,2600,2925,2600,2886,1500,2797.16
11/25/2005,2904.8,3044.6,2870,2870,1600,2781.65
11/24/2005,2898,2898,2846.05,2853.05,600,2765.22
11/23/2005,2880,2910,2852.05,2900,800,2810.73
11/22/2005,2880,2900,2830,2855,2800,2767.11
11/21/2005,2831,2869.95,2815,2850,500,2762.27
11/18/2005,2852,2891.9,2840,2861.9,1500,2773.8
11/17/2005,2811,2940,2793.05,2859.95,2700,2771.91
11/16/2005,2819,2828.9,2749,2790,1400,2704.12
11/14/2005,2840,2870,2790,2804.65,700,2718.31
11/11/2005,2860,2885,2815,2822.05,700,2735.18
11/10/2005,2890,2910,2800,2806.85,1000,2720.45
11/9/2005,2910,2945,2844.05,2858.85,4300,2770.85
11/8/2005,2900,2946.9,2840,2860,1100,2771.96
11/7/2005,2800,2912,2800,2899,1000,2809.76
11/4/2005,2790,2790,2790,2790,0,2704.12
11/3/2005,2790,2790,2790,2790,0,2704.12
11/2/2005,2775.1,2819,2775,2775,4100,2689.58
11/1/2005,2788,2829.95,2788,2821.5,300,2734.65
10/31/2005,2725,2774,2725,2774,1800,2688.61
10/28/2005,2761,2881,2710,2734.55,2600,2650.37
10/27/2005,2830,2835,2755,2782.7,2200,2697.04
10/26/2005,2780,2880,2780,2880,1600,2791.34
10/25/2005,2830,2850,2765.1,2765.1,600,2679.98
10/24/2005,2740,2894,2724,2805.7,800,2719.33
10/21/2005,2835,2835,2750,2769.95,1700,2684.68
10/20/2005,2980,2996,2840,2854.25,1400,2766.39
10/19/2005,3020,3020,2950,2981.35,1600,2889.57
10/18/2005,3060,3080,3010,3023.55,2800,2930.48
10/17/2005,3050.05,3100,3025.05,3073.25,1000,2978.65
10/14/2005,3150,3150,3050,3050,800,2956.11
10/13/2005,3120,3200,3080,3152.65,1000,3055.6
10/12/2005,3140,3140,3140,3140,0,3043.34
10/11/2005,3170.05,3189.9,3115,3140,500,3043.34
10/10/2005,3235,3235,3175,3178,400,3080.17
10/7/2005,3280,3350,3200,3210.5,1400,3111.67
10/6/2005,3210,3300,3155,3238.8,1500,3139.1
10/5/2005,3190,3270,3151,3207.05,1300,3108.33
10/4/2005,3224,3224,3161,3175,800,3077.26
10/3/2005,3169,3194.95,3150,3183,900,3085.02
9/30/2005,3170,3170,3051,3116.2,1800,3020.27
9/29/2005,3209,3229,3103,3163.75,9500,3066.36
9/28/2005,3239,3239,3163.55,3186.3,1800,3088.22
9/27/2005,3199.4,3250,3180,3209,4200,3110.22
9/26/2005,3045,3151.35,3044,3151.35,3700,3054.34
9/23/2005,3026,3130,2950,3001.3,3200,2908.91
9/22/2005,3160,3214,3040,3055.15,3700,2961.1
9/21/2005,3300,3315,3148.5,3199.15,3600,3100.67
9/20/2005,3380,3380,3305,3314.2,2800,3212.18
9/19/2005,3399,3405,3315,3365.75,4100,3262.14
9/16/2005,3419.35,3485,3372,3383.5,8100,3279.35
9/15/2005,3200,3339.1,3200,3339.1,10100,3236.31
9/14/2005,3150,3280,3150,3180.1,6100,3082.21
9/13/2005,2960,3200,2960,3144.85,3100,3048.04
9/12/2005,3100,3100,3067.05,3085,1600,2990.03
9/9/2005,3100,3100,3026,3081,1500,2986.16
9/8/2005,3120,3130,3050,3075,2100,2980.34
9/7/2005,3075.95,3075.95,3075.95,3075.95,0,2981.26
9/6/2005,3100,3150,3055,3075.95,2500,2981.26
9/5/2005,3000,3117,2999,3099,4700,3003.6
9/2/2005,3019,3020,2955,2982.85,2300,2891.03
9/1/2005,3000,3064,2967,2982.6,2400,2890.79
8/31/2005,3126,3150,2992.1,3005.15,3100,2912.64
8/30/2005,3160,3160,3100,3115.4,1500,3019.5
8/29/2005,3162,3185,3125.45,3144.8,3600,3047.99
8/26/2005,3180,3245,3162,3178.55,4200,3080.7
8/25/2005,3144.55,3199,3110,3180.95,6300,3083.03
8/24/2005,3150,3221,2980,3092.95,14100,2997.74
8/23/2005,3000,3151,2995,3123.65,15900,3027.49
8/22/2005,2849.85,3049,2849.85,2960.35,11400,2869.22
8/19/2005,2674,2865,2660.05,2817.85,11900,2731.11
8/18/2005,2700,2710,2622,2640.6,3900,2559.31
8/17/2005,2600,2707,2600,2674.25,3100,2591.93
8/16/2005,2640,2719,2639,2669.9,2700,2587.71
8/15/2005,2612.9,2612.9,2612.9,2612.9,0,2532.47
8/12/2005,2550,2800,2550,2612.9,6300,2532.47
8/11/2005,2588,2793.2,2588,2668.9,14400,2586.74
8/10/2005,2305,2539.3,2305,2539.3,5100,2461.13
8/9/2005,2375,2375,2275.05,2308.5,2000,2237.44
8/8/2005,2325,2350,2300,2303.75,2800,2232.83
8/5/2005,2300,2310,2290,2299.9,5200,2229.1
8/4/2005,2285,2325,2278,2290.55,1100,2220.04
8/3/2005,2388,2388,2280,2280,1600,2209.81
8/2/2005,2315,2400,2300,2304.05,1200,2233.12
8/1/2005,2330,2360,2300,2306,900,2235.01
7/29/2005,2345,2360,2331,2348,900,2275.72
7/28/2005,2352.85,2352.85,2352.85,2352.85,0,2280.42
7/27/2005,2370,2390,2350,2352.85,100,2280.42
7/26/2005,2371,2390,2350,2358.05,800,2285.46
7/25/2005,2399,2410,2372,2381.25,500,2307.95
7/22/2005,2440,2440,2380,2394,1400,2320.31
7/21/2005,2420,2430,2360,2360,1200,2287.35
7/20/2005,2415,2425,2381.1,2399,300,2325.15
7/19/2005,2399,2400,2375,2381.35,600,2308.04
7/18/2005,2380,2425,2380,2391.55,1400,2317.93
7/15/2005,2440,2440,2352,2386.85,500,2313.38
7/14/2005,2426,2426,2360,2385,500,2311.58
7/13/2005,2390,2425,2380.15,2387.55,600,2314.05
7/12/2005,2410,2430,2375,2389.8,1600,2316.23
7/11/2005,2550,2550,2375.75,2397.75,2500,2323.94
7/8/2005,2465,2469,2435,2442.55,500,2367.36
7/7/2005,2500,2565,2430.05,2451.8,2800,2376.33
7/6/2005,2465,2475,2450,2460.65,400,2384.9
7/5/2005,2480,2495,2462,2470,500,2393.97
7/4/2005,2415,2490,2415,2487,700,2410.44
7/1/2005,2433,2460,2426,2433.95,400,2359.03
6/30/2005,2450,2470,2435,2441,500,2365.86
6/29/2005,2509.9,2509.9,2422,2437.75,400,2362.71
6/28/2005,2530,2530,2450,2462.4,400,2386.6
6/27/2005,2535,2565,2525.05,2535.45,800,2457.4
6/24/2005,2470,2560,2460,2534.15,1300,2456.14
6/23/2005,2476,2505,2460,2493.15,10800,2416.4
6/22/2005,2466,2490,2451,2457.95,11000,2382.29
6/21/2005,2430,2455,2421.2,2447,900,2371.67
6/20/2005,2475,2475,2414,2419.55,800,2345.07
6/17/2005,2504.9,2504.9,2432,2442.9,600,2367.7
6/16/2005,2500,2500,2451.25,2451.25,900,2375.79
6/15/2005,2532,2532,2475.1,2475.1,700,2398.91
6/14/2005,2507,2515,2485,2497.2,400,2420.33
6/13/2005,2531,2540,2500,2500,500,2423.04
6/10/2005,2549.9,2574.9,2480,2491.3,700,2414.61
6/9/2005,2525,2550,2509,2543.05,600,2464.77
6/8/2005,2505,2529,2495.15,2508.45,600,2431.23
6/7/2005,2520,2525,2490.3,2502,700,2424.98
6/6/2005,2486,2486,2486,2486,0,2409.47
6/3/2005,2486,2486,2486,2486,0,2409.47
6/2/2005,2500,2514.95,2480,2486,200,2409.47
6/1/2005,2509.9,2519.95,2475,2484.2,700,2407.73
5/31/2005,2490,2521,2480,2480,700,2403.66
5/30/2005,2520,2540,2475,2478,700,2401.72
5/27/2005,2550,2556,2512.05,2520,700,2442.43
5/26/2005,2553,2555,2526,2542,400,2463.75
5/25/2005,2540,2550,2530.8,2536.05,700,2457.98
5/24/2005,2510,2560,2510,2546.7,1500,2468.3
5/23/2005,2540,2550,2518,2530.45,1100,2452.55
5/20/2005,2527.95,2548.7,2506,2512.2,700,2434.87
5/19/2005,2555,2565,2505,2509.85,700,2432.59
5/18/2005,2549,2549,2502,2505,600,2427.89
5/17/2005,2531,2580,2531,2559.7,1000,2480.9
5/16/2005,2574,2585,2521,2531.7,700,2453.77
5/13/2005,2620,2620,2530,2549.85,1500,2471.36
5/12/2005,2570,2624,2540,2610.55,1800,2530.19
5/11/2005,2558,2575,2530,2541.15,4700,2462.93
5/10/2005,2540,2584.75,2536,2550.85,400,2472.33
5/9/2005,2500.1,2595,2500,2580.85,800,2501.4
5/6/2005,2510.5,2535,2480,2480,500,2403.66
5/5/2005,2525,2564,2499,2525.05,1000,2447.32
5/4/2005,2495,2529,2475,2494.75,1300,2417.95
5/3/2005,2549,2585,2475,2496.8,1600,2419.94
5/2/2005,2580,2615,2550,2550,1700,2471.5
4/29/2005,2725,2770,2581,2622.65,1700,2541.92
4/28/2005,2709,2744.9,2689.5,2725.45,500,2641.55
4/27/2005,2717,2732,2696.05,2699.5,300,2616.4
4/26/2005,2749.5,2758,2720,2730.15,600,2646.11
4/25/2005,2730,2755,2720,2754.25,400,2669.47
4/22/2005,2730,2758,2720,2727.9,700,2643.93
4/21/2005,2700,2729.25,2687,2710.95,700,2627.5
4/20/2005,2740,2752,2650,2700.2,1600,2617.08
4/19/2005,2705,2748.8,2655,2724.7,1800,2640.83
4/18/2005,2700,2702,2645.35,2676.45,1000,2594.06
4/15/2005,2715.15,2767,2699.95,2707,4400,2623.67
4/14/2005,2746.25,2746.25,2746.25,2746.25,0,2661.71
4/13/2005,2780.35,2794.5,2711.1,2746.25,1000,2661.71
4/12/2005,2735,2790,2732,2769.35,700,2684.1
4/11/2005,2763,2769.85,2722,2731,500,2646.93
4/8/2005,2828.9,2850,2740,2750.25,2100,2665.59
4/7/2005,2842,2855,2780,2787.25,700,2701.45
4/6/2005,2815,2880,2800,2840.65,2700,2753.21
4/5/2005,2900,2910,2770,2785.35,1600,2699.61
4/4/2005,2924,2950,2851,2869.1,11500,2780.78
4/1/2005,2950,2950,2895,2907.35,900,2817.85
3/31/2005,2887,2953.5,2887,2945.95,4000,2855.26
3/30/2005,2849,2912,2825,2886.25,3600,2797.4
3/29/2005,2925,2934,2790,2822.1,8700,2735.23
3/28/2005,2930,2949.9,2908,2938.9,1400,2848.43
3/25/2005,2925.15,2925.15,2925.15,2925.15,0,2835.1
3/24/2005,2910,2979,2906.5,2925.15,1300,2835.1
3/23/2005,2940,2965,2911,2947.3,2500,2856.57
3/22/2005,2995,2995,2945,2949.7,1800,2858.9
3/21/2005,2960,3038.8,2903,2982.6,4600,2890.79
3/18/2005,2950,2990,2900,2939.85,3500,2849.35
3/17/2005,3000,3065,3000,3013.55,1700,2920.78
3/16/2005,3025,3122,3016.5,3039.75,2500,2946.18
3/15/2005,2990,3075,2880,3032.15,4900,2938.81
3/14/2005,3030,3040,2952.1,2955,1300,2864.04
3/11/2005,2996,3055,2950,2972.05,3800,2880.56
3/10/2005,3110,3390,2980,2994.7,8500,2902.51
3/9/2005,3140,3149,3060.1,3101,4100,3005.54
3/8/2005,3149,3179,3099.9,3116.5,5400,3020.56
3/7/2005,3080,3160,3051,3090.6,7000,2995.46
3/4/2005,2900,3148.8,2882,3063.05,29300,2968.76
3/3/2005,2860,2885,2850,2874.05,3300,2785.58
3/2/2005,2899.95,2905,2831,2857.55,5600,2769.59
3/1/2005,2850,2939.4,2810,2873.7,14500,2785.24
2/28/2005,2695,2845,2695,2789.4,15400,2703.53
2/25/2005,2650,2750,2650,2689.8,5500,2607
2/24/2005,2640,2680,2635,2636.7,1400,2555.53
2/23/2005,2699,2711,2633,2658.7,1400,2576.86
2/22/2005,2650,2696.9,2625,2685.5,2000,2602.83
2/21/2005,2450,2710,2450,2681.65,1900,2599.1
2/18/2005,2630,2690,2620.5,2674.05,8000,2591.73
2/17/2005,2689,2689,2575,2614.45,4500,2533.97
2/16/2005,2710,2740,2601,2637.65,2900,2556.45
2/15/2005,2755,2755,2675,2687.35,2400,2604.63
2/14/2005,2750,2815,2750,2757.95,3400,2673.05
2/11/2005,2760,2770,2711,2718,10000,2634.33
2/10/2005,2750,2772,2705.1,2746.8,5200,2662.24
2/9/2005,2698,2768.7,2650,2733.05,19600,2648.92
2/8/2005,2620,2675,2595,2637.7,10200,2556.5
2/7/2005,2550,2640,2550,2596.55,10900,2516.62
2/4/2005,2445,2601,2420,2529.9,5100,2452.02
2/3/2005,2430,2450,2415,2421,1700,2346.47
2/2/2005,2449,2450,2400,2424.95,2800,2350.3
2/1/2005,2410,2480,2390,2434.45,3000,2359.51
1/31/2005,2400,2450,2400,2421.3,2300,2346.76
1/28/2005,2345,2400,2335,2384.4,2000,2311
1/27/2005,2335,2345,2291,2323.4,1700,2251.88
1/26/2005,2339.3,2339.3,2339.3,2339.3,0,2267.29
1/25/2005,2393,2393,2301.1,2339.3,3700,2267.29
1/24/2005,2400,2400,2326,2348.2,1900,2275.92
1/21/2005,2397.15,2397.15,2397.15,2397.15,0,2323.36
1/20/2005,2390,2405,2366,2397.15,2100,2323.36
1/19/2005,2400,2433,2381,2398.25,1900,2324.42
1/18/2005,2444.9,2460,2385,2393.3,1900,2319.63
1/17/2005,2460,2500,2380,2399.95,3500,2326.07
1/14/2005,2500,2500,2446,2452.15,1600,2376.67
1/13/2005,2480,2535,2476,2500.6,2900,2423.62
1/12/2005,2533.35,2555,2450,2471.1,4600,2395.03
1/11/2005,2700,2700,2520,2533.35,7000,2455.37
1/10/2005,2559.9,2624.25,2525.15,2624.25,2700,2543.47
1/7/2005,2500,2567,2480.05,2499.3,3900,2422.36
1/6/2005,2550,2565,2465,2533.75,2600,2455.75
1/5/2005,2524,2590,2422.6,2572.8,7100,2493.6
1/4/2005,2590,2599,2532,2550.1,3000,2471.6
1/3/2005,2454,2541.15,2454,2541.15,2400,2462.93
12/31/2004,2431.1,2455,2407,2420.15,2800,2345.65
12/30/2004,2460,2503,2440,2449.35,2000,2373.95
12/29/2004,2545,2545,2450,2462.15,2100,2386.36
12/28/2004,2550,2610,2475,2513.6,3600,2436.22
12/27/2004,2470,2520,2441.55,2495.55,7900,2418.73
12/24/2004,2705,2705,2570.05,2570.05,4100,2490.94
12/23/2004,2655,2762.6,2640,2705.3,10500,2622.02
12/22/2004,2688,2690,2620,2631.05,2500,2550.06
12/21/2004,2697.7,2700,2620,2655.25,3200,2573.51
12/20/2004,2669.7,2715,2610,2657.85,3000,2576.03
12/17/2004,2774,2825,2590,2613.1,10100,2532.66
12/16/2004,2647,2700.45,2630,2700.45,12600,2617.32
12/15/2004,2498,2571.9,2498,2571.9,5400,2492.73
12/14/2004,2302,2449.45,2302,2449.45,6000,2374.05
12/13/2004,2266.85,2350,2266.85,2332.85,2400,2261.04
12/10/2004,2355,2375,2281,2290.75,1500,2220.23
12/9/2004,2360,2365.95,2340,2350.05,800,2277.71
12/8/2004,2400,2430,2340.3,2352.1,2300,2279.7
12/7/2004,2400,2415,2351.1,2364.95,4600,2292.15
12/6/2004,2309,2389.9,2309,2389.75,9300,2316.19
12/3/2004,2300,2313,2255,2276.1,2500,2206.03
12/2/2004,2285,2329,2250,2289.9,4400,2219.41
12/1/2004,2236,2294.4,2202,2277.6,9100,2207.49
11/30/2004,2025,2185.15,2025,2185.15,5800,2117.88
11/29/2004,2050,2099,2050,2081.1,1300,2017.04
11/26/2004,2029.7,2029.7,2029.7,2029.7,0,1967.22
11/25/2004,2020,2119,2000,2029.7,1000,1967.22
11/24/2004,2087,2087,2032,2040.8,800,1977.98
11/23/2004,2068.95,2100,2031,2053.25,1400,1990.04
11/22/2004,2035,2066,2033,2039.75,900,1976.96
11/19/2004,2072,2072,2072,2072,0,2008.22
11/18/2004,2080,2090.25,2060,2072,1300,2008.22
11/17/2004,2095,2108,2058,2075.65,2100,2011.75
11/16/2004,2019.95,2089.8,2000,2088.7,3700,2024.4
11/15/2004,1990.3,1990.3,1990.3,1990.3,0,1929.03
11/12/2004,2000,2000,1970.1,1990.3,300,1929.03
11/11/2004,2000,2000,1980,1989.3,300,1928.06
11/10/2004,1998.95,2011.5,1980,1999.6,2100,1938.05
11/9/2004,1991,2008.95,1953.05,1968.05,400,1907.47
11/8/2004,2010,2010,1985,1987.65,400,1926.46
11/5/2004,1995,2020,1990,1995.65,900,1934.22
11/4/2004,2000,2019,1978,1984.7,800,1923.6
11/3/2004,1983.1,2025,1983.1,1994.3,800,1932.91
11/2/2004,2030,2039,1986.05,1993.35,1200,1931.99
11/1/2004,2035,2037.9,1999,2003.35,500,1941.68
10/29/2004,2028,2042.75,2006.1,2014.4,300,1952.39
10/28/2004,2049.95,2084,2031,2041.4,1400,1978.56
10/27/2004,2040,2064,2013.1,2019.75,1000,1957.58
10/26/2004,2020,2050,1997,2032.65,1300,1970.08
10/25/2004,2025.25,2045,1980.2,1988.6,600,1927.38
10/22/2004,2025.45,2025.45,2025.45,2025.45,0,1963.1
10/21/2004,2011,2045,2011,2025.45,500,1963.1
10/20/2004,2060,2060,2011.5,2018.9,400,1956.75
10/19/2004,2072.95,2072.95,2020,2037.75,1000,1975.02
10/18/2004,2140,2140,2042,2052.15,1500,1988.98
10/15/2004,2064,2123.8,2015,2105.25,2800,2040.44
10/14/2004,2050,2050,2010,2022.7,700,1960.43
10/13/2004,2041.5,2041.5,2041.5,2041.5,0,1978.66
10/12/2004,2120,2148,2025.1,2041.5,900,1978.66
10/11/2004,2100,2165,2075.05,2091.5,3900,2027.12
10/8/2004,2114,2150,2075,2086.85,2000,2022.61
10/7/2004,2139,2159,2085,2100.05,2300,2035.4
10/6/2004,2169.9,2247.95,2090,2102.65,6000,2037.92
10/5/2004,2047,2151.35,2027.1,2151.35,5000,2085.12
10/4/2004,2099,2115,2040,2048.95,2000,1985.88
10/1/2004,2069,2069,2030,2038.25,1100,1975.51
9/30/2004,2100,2100,2050.05,2052,1100,1988.83
9/29/2004,2095,2119.95,2069.9,2078.9,800,2014.9
9/28/2004,2091.1,2125,2070,2075.3,400,2011.42
9/27/2004,2115,2144,2092,2099.15,300,2034.53
9/24/2004,2149.9,2180,2110,2129.95,1400,2064.38
9/23/2004,2175,2199.9,2120,2125.4,1300,2059.97
9/22/2004,2200,2211.8,2165,2185.8,1300,2118.51
9/21/2004,2200,2240,2170,2195.6,1900,2128.01
9/20/2004,2235,2239,2190,2200.9,2000,2133.15
9/17/2004,2190,2255,2140.75,2205.6,4700,2137.7
9/16/2004,2080,2179.25,2080,2179.25,4300,2112.17
9/15/2004,2110,2131,2060,2075.5,2000,2011.61
9/14/2004,2134.4,2180,2065,2114.2,8200,2049.12
9/13/2004,2005,2095,1996,2095,4400,2030.51
9/10/2004,2001,2019.95,1980,1995.25,2000,1933.83
9/9/2004,2013,2020,1985.3,2003.5,1900,1941.83
9/8/2004,2008,2010,1976,1988.9,1200,1927.68
9/7/2004,2025,2025,1992,1998.65,1600,1937.13
9/6/2004,1955,2040,1955,2004.5,2700,1942.8
9/3/2004,1950,1960,1931.05,1947.6,700,1887.65
9/2/2004,1962,1970,1941.5,1944.5,600,1884.64
9/1/2004,1950,1990,1950,1958.05,700,1897.78
8/31/2004,1975,1980,1950,1963.25,1100,1902.82
8/30/2004,1964,1997,1950,1961.5,1300,1901.12
